city,state,region,time,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
Durham,North Carolina,East,2023-09-16T06:00:00Z,54.6,54.6,92.1,52.3,0,0,0,0,2.2,0,0,1018,9.9,0,0,0,0,10,Clear,clear-night,obs
Durham,North Carolina,East,2023-09-16T07:00:00Z,54.1,54.1,91.45,51.7,0,0,0,0,2.2,0,0,1018.2,8.6,14.8,0,0,0,10,Clear,clear-night,obs
Durham,North Carolina,East,2023-09-16T08:00:00Z,53.2,53.2,92.8,51.2,0,0,0,0,2.2,0.3,348,1017.8,9.8,0,0,0,0,10,Clear,clear-night,obs
Durham,North Carolina,East,2023-09-16T09:00:00Z,52.4,52.4,92.56,50.3,0,0,0,0,3.4,0,0,1017.8,9.9,0,0,0,0,10,Clear,clear-night,obs
Durham,North Carolina,East,2023-09-16T10:00:00Z,52,52,95.2,50.7,0,0,0,0,2.2,0,0,1018.2,9.6,0,0,0,0,10,Clear,clear-night,obs
Durham,North Carolina,East,2023-09-16T11:00:00Z,52.5,52.5,92.55,50.4,0,0,0,0,2.2,0,0,1018.6,9.9,0,0,0,0,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T12:00:00Z,55.3,55.3,90.85,52.7,0,0,0,0,2.2,0,0,1019.2,9.9,16.6,26,0.1,0,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T13:00:00Z,63.1,63.1,79.2,56.5,0,0,0,0,3.4,0,0,1019.3,9.9,16.6,306,1.1,3,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T14:00:00Z,69.5,69.5,60.94,55.4,0,0,0,0,4.7,0.4,340,1019.4,9.9,21.7,138,0.5,1,10,Partially cloudy,partly-cloudy-day,obs
Durham,North Carolina,East,2023-09-16T15:00:00Z,74.9,74.9,46.79,53.2,0,0,0,0,5.8,0.4,23,1019.1,9.9,16.6,634,2.3,6,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T16:00:00Z,77.3,77.3,43.52,53.4,0,0,0,0,9.2,2.2,0,1018.5,9.9,0,761,2.7,8,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T17:00:00Z,80.1,80.4,44.06,56.3,0,0,0,0,10.3,6.1,240,1018.2,9.9,16.6,824,3,8,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T18:00:00Z,80.9,81.1,45.36,57.8,0,0,0,0,10.3,6.7,284,1017.5,9.8,16.6,826,3,8,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T19:00:00Z,82.4,82.6,46.5,59.8,0,0,0,0,10.3,8.3,261,1016.7,9.9,16.6,762,2.7,8,10,Clear,clear-day,obs
Durham,North Carolina,East,2023-09-16T20:00:00Z,83,82.5,41.03,56.9,0,0,0,0,9.2,5.8,250,1015,10.1,11,611,2.2,6,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-16T21:00:00Z,81.9,81.7,42.49,56.9,0,0,0,0,9.2,5.8,250,1015,10.1,14,451,1.6,5,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-16T22:00:00Z,80,80,45.32,56.9,0,0,0,0,9.2,4.7,230,1015,10.1,16,235,0.8,2,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-16T23:00:00Z,76.9,76.9,52.11,58,0,1,0,0,6.9,4.7,210,1015,10.1,18,102,0.4,1,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-17T00:00:00Z,74,74,59.24,58.9,0,1,0,0,5.8,4.7,190,1015,10.1,20,69,0.2,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T01:00:00Z,72.1,72.1,63.33,58.9,0,1,0,0,6.9,4.7,190,1015,10.1,14,0,0,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T02:00:00Z,69,69,70.28,58.9,0,0,0,0,6.9,4.7,200,1016,10.1,9,0,0,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T03:00:00Z,67.9,67.9,72.93,58.9,0,2,0,0,8.1,4.7,200,1016,10.1,10,0,0,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T04:00:00Z,67,67,72.84,58,0,1,0,0,8.1,4.7,200,1015,10.1,15,0,0,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T05:00:00Z,65.9,65.9,75.62,58,0,1,0,0,8.1,4.7,200,1015,10.1,18,0,0,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-17T06:00:00Z,65,65,75.05,56.9,0,1,0,0,6.9,4.7,200,1015,10.1,25,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-17T07:00:00Z,63.9,63.9,77.93,56.9,0,2,0,0,6.9,3.4,200,1015,10.1,27,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-17T08:00:00Z,63.1,63.1,77.85,56,0,2,0,0,6.9,3.4,200,1015,10.1,35,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-17T09:00:00Z,62,62,80.87,56,0,2,0,0,6.9,3.4,200,1015,10.1,42,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-17T10:00:00Z,61.1,61.1,83.49,56,0,2,0,0,6.9,3.4,190,1015,10.1,51,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-17T11:00:00Z,62,62,80.87,56,0,2,0,0,5.8,3.4,190,1015,10.1,57,0,0,0,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T12:00:00Z,63.1,63.1,77.85,56,0,2,0,0,6.9,3.4,190,1015,10.1,58,72,0.3,1,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T13:00:00Z,65,65,78.02,58,0,0,0,0,9.2,4.7,200,1015,10.1,61,123,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T14:00:00Z,70.1,70.1,65.58,58,0,0,0,0,11.4,6.9,200,1015,10.1,65,378,1.4,4,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T15:00:00Z,72.9,72.9,59.48,58,0,0,0,0,15,8.1,200,1015,10.1,70,467,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T16:00:00Z,76.9,76.9,50.12,56.9,0,2,0,0,15,8.1,190,1014,10.1,76,436,1.6,4,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T17:00:00Z,78,78,48.37,56.9,0,5,0,0,13.9,8.1,200,1014,10.1,83,422,1.5,4,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-17T18:00:00Z,78,78,48.37,56.9,0,51,0,0,13.9,9.2,200,1013,10.1,84,448,1.6,4,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-17T19:00:00Z,78,78,50.28,58,0,51,0,0,13.9,8.1,220,1013,9,86,279,1,3,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-17T20:00:00Z,76.9,76.9,53.82,58.9,0,51,0,0,12.8,6.9,220,1013,6.9,84,203,0.7,2,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-17T21:00:00Z,76.9,76.9,58.12,61.1,0.012,51,0,0,11.4,6.9,220,1012,4.9,88,120,0.4,1,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-17T22:00:00Z,74.9,74.9,64.08,62,0.031,51,0,0,10.3,5.8,230,1012,3.9,89,55,0.2,1,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-17T23:00:00Z,72.1,72.1,73.33,63.1,0.031,51,0,0,8.1,4.7,220,1012,4.9,90,24,0.1,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T00:00:00Z,70.1,70.1,80.95,63.9,0.051,67,0,0,5.8,3.4,210,1013,4.9,89,18,0.1,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T01:00:00Z,69,69,87.22,65,0.02,67,0,0,5.8,3.4,210,1012,4.9,81,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T02:00:00Z,67,67,89.91,63.9,0.031,67,0,0,4.7,3.4,210,1012,3.9,78,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T03:00:00Z,65.9,65.9,90.43,63.1,0.012,67,0,0,4.7,3.4,200,1012,3.9,75,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T04:00:00Z,65.9,65.9,90.43,63.1,0,67,0,0,4.7,2.2,210,1012,2.8,73,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T05:00:00Z,65,65,93.31,63.1,0,67,0,0,4.7,2.2,230,1011,1.7,71,0,0,0,10,"Rain, Partially cloudy",rain,fcst
Durham,North Carolina,East,2023-09-18T06:00:00Z,65,65,93.31,63.1,0.181,20,0,0,4.7,2.2,240,1011,0.6,68,0,0,0,10,Partially cloudy,fog,fcst
Durham,North Carolina,East,2023-09-18T07:00:00Z,64.7,64.7,93.3,62.7,0,20,0,0,4.7,2.7,266.7,1011,1.4,67.7,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-18T08:00:00Z,64.3,64.3,93.29,62.3,0,20,0,0,4.7,2.9,293.3,1011,2.2,67.3,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-18T09:00:00Z,63.9,63.9,93.28,62,0.039,20,0,0,4.7,3.4,320,1011,2.9,67,0,0,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-18T10:00:00Z,63.9,63.9,93.28,62,0,10,0,0,5.8,4.3,326.7,1010,3.5,64.7,34,0.1,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-18T11:00:00Z,63.9,63.9,93.28,62,0,10,0,0,6.9,4.9,333.3,1011,4.2,62.3,69,0.2,0,10,Partially cloudy,partly-cloudy-night,fcst
Durham,North Carolina,East,2023-09-18T12:00:00Z,63.9,63.9,93.28,62,0.039,10,0,0,8.1,5.8,340,1010,4.8,60,103,0.4,1,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T13:00:00Z,67,67,84.94,62.3,0,5,0,0,9.2,6.3,346.7,1011,6.6,58.3,158,0.6,2,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T14:00:00Z,69.9,69.9,77.92,62.7,0,5,0,0,10.3,6.5,353.3,1011,8.4,56.7,213,0.8,2,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T15:00:00Z,72.9,72.9,71.14,63.1,0.012,5,0,0,11.4,6.9,360,1011,10.1,55,268,1,3,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T16:00:00Z,74.6,74.6,64.86,62,0,3,0,0,11.9,7.4,353.3,1012,10.1,44.7,373,1.3,4,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T17:00:00Z,76.4,76.4,59.17,61.1,0,3,0,0,12.3,7.6,346.7,1012,10.1,34.3,478,1.7,5,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T18:00:00Z,78,78,53.97,60,0,3,0,0,12.8,8.1,340,1012,10.1,24,583,2.1,6,10,Partially cloudy,partly-cloudy-day,fcst
Durham,North Carolina,East,2023-09-18T19:00:00Z,78,78,53.28,59.6,0,3,0,0,12.8,8.1,336.7,1011,10.1,19.7,539,1.9,5,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-18T20:00:00Z,78,78,52.6,59.3,0,3,0,0,12.8,8.1,333.3,1011,10.1,15.3,496,1.8,5,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-18T21:00:00Z,78,78,51.93,58.9,0,3,0,0,12.8,8.1,330,1011,10.1,11,452,1.6,5,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-18T22:00:00Z,74.9,74.9,57.48,58.9,0,1,0,0,10.7,6.9,333.3,1012,10.1,10.7,347,1.2,3,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-18T23:00:00Z,72.1,72.1,63.33,58.9,0,1,0,0,8.9,5.8,336.7,1012,10.1,10.3,242,0.9,2,10,Clear,clear-day,fcst
Durham,North Carolina,East,2023-09-19T00:00:00Z,69,69,70.28,58.9,0,1,0,0,6.9,4.7,340,1014,10.1,10,137,0.5,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-19T01:00:00Z,67.9,67.9,72.46,58.7,0,0,0,0,4.7,3.4,316.7,1015,10.1,4,91,0.3,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-19T02:00:00Z,66.3,66.3,74.68,58,0,0,0,0,4.7,2.9,313.3,1015,10.1,3,46,0.2,0,10,Clear,clear-night,fcst
Durham,North Carolina,East,2023-09-19T03:00:00Z,64.5,64.5,76.97,57.1,0,0,0,0,4.5,2.7,310,1016,10.1,2,0,0,0,10,Clear,clear-night,fcst
Sedona,Arizona,West,2023-09-11T07:00:00Z,71.4,71.4,46.68,50,0,0,0,0,19.7,13.7,39,1020.6,9.9,88.3,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T08:00:00Z,71.4,71.4,46.69,50,0,0,0,0,12.8,11.9,39,1020.2,9.9,88.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T09:00:00Z,70.6,70.6,48.04,50,0,0,0,0,11.4,8.4,34,1020.1,9.9,88.8,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T10:00:00Z,69.6,69.6,49.61,50,0,0,0,0,9.2,10.7,35,1019.6,9.9,27.1,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T11:00:00Z,69.6,69.6,49.63,50,0,0,0,0,9.2,12,40,1019.6,9.9,68.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T12:00:00Z,67.8,67.8,52.77,50,0,0,0,0,9.2,13.2,35,1019.6,9.9,88.8,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-11T13:00:00Z,69.6,69.6,49.65,50,0,0,0,0,8.1,11.9,40,1020.1,9.9,99.9,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-11T14:00:00Z,69.6,69.6,49.63,50,0,0,0,0,6.9,7.5,65,1020.4,9.9,94.5,106,0.4,1,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-11T15:00:00Z,71.4,71.4,48.31,50.8,0,0,0,0,6.9,6.3,74,1021,9.9,99.8,278,1,3,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-11T16:00:00Z,77.7,77.7,40.43,51.8,0,0,0,0,9.2,5.8,114,1020.9,9.9,70.2,483,1.7,5,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-11T17:00:00Z,82.3,80.7,30.62,48.3,0,0,0,0,13.9,4,348,1021.1,9.9,0.8,646,2.3,6,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-11T18:00:00Z,87.7,85,27.41,50,0,0,0,0,21.9,9,127,1020.8,9.9,0.5,763,2.7,8,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-11T19:00:00Z,88.6,85.8,26.6,50,0,0,0,0,17.3,6.9,108,1020.1,9.9,0.3,897,3.2,9,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-11T20:00:00Z,87.7,85.2,28.34,50.9,0,0,0,0,24.9,8.1,211,1019.6,9.9,68.9,773,2.8,8,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-11T21:00:00Z,89.5,86.5,25.07,49.1,0,0,0,0,19.8,11.4,211,1019.2,9.9,49.8,637,2.3,6,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-11T22:00:00Z,89.5,86.3,24.2,48.2,0,0,0,0,16.2,10.3,196,1018.5,9.9,0.4,500,1.8,5,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-11T23:00:00Z,87.8,84.6,23.12,45.5,0,0,0,0,16.2,11.1,229,1018.3,9.9,42.2,412,1.5,4,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-12T00:00:00Z,83.3,81,24.97,43.8,0,0,0,0,20.8,13.8,264,1018.4,9.9,0,319,1.1,3,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-12T01:00:00Z,80.5,79.4,28.17,44.6,0,0,0,0,19.5,11.6,260,1018.6,9.9,0,66,0.2,1,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-12T02:00:00Z,78.7,78.7,32,46.4,0,0,0,0,18.3,12.1,289,1019.1,9.9,0,11,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T03:00:00Z,76.9,76.9,33.96,46.4,0,0,0,0,15,5.3,299,1019.8,9.9,0,7,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T04:00:00Z,76.9,76.9,33.98,46.4,0,0,0,0,13.9,5.3,291,1019.6,9.9,0,5,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T05:00:00Z,75.1,75.1,36.1,46.4,0,0,0,0,11.4,5.2,251,1019.9,9.9,0,4,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T06:00:00Z,73.3,73.3,38.34,46.4,0,0,0,0,10.3,5.3,294,1020.2,9.9,0.6,4,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T07:00:00Z,72.5,72.5,39.45,46.4,0,0,0,0,8.1,0,357,1019.9,9.9,0.6,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T08:00:00Z,71.5,71.5,40.75,46.4,0,0,0,0,6.9,0,357,1019.9,9.9,1.1,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-12T09:00:00Z,71.5,71.5,43.57,48.2,0,0,0,0,5.8,0.1,357,1020.2,9.9,93.7,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T10:00:00Z,71.5,71.5,40.76,46.4,0,0,0,0,8.1,0.1,358,1019.7,9.9,100,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T11:00:00Z,71.5,71.5,43.6,48.2,0,0,0,0,8.1,0,357,1019.6,9.9,100,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T12:00:00Z,70.6,70.6,44.9,48.2,0,0,0,0,9.2,3.3,6,1019.6,9.9,98.9,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T13:00:00Z,70.5,70.5,45.06,48.2,0,0,0,0,9.2,3.1,40,1019.9,9.9,26.3,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-12T14:00:00Z,69.7,69.7,47.83,49,0,0,0,0,9.2,0.1,357,1020.6,9.9,88.4,70,0.3,1,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-12T15:00:00Z,72.3,72.3,46.92,50.9,0,0,0,0,11.4,0.1,357,1020.8,9.9,99.9,176,0.6,2,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T16:00:00Z,74.1,74.1,45.71,51.9,0,0,0,0,11.4,1.8,112,1020.9,9.9,93.7,283,1,3,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T17:00:00Z,76.9,76.9,37.72,49.1,0,0,0,0,13.9,7.5,174,1021.4,9.9,100,340,1.2,3,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T18:00:00Z,76.1,76.1,39.97,50,0,0,0,0,17.3,11.4,200,1021.6,9.9,100,460,1.7,5,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T19:00:00Z,73.3,73.3,43.9,50,0,0,0,0,15,7.5,196,1021.9,9.9,100,511,1.8,5,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T20:00:00Z,69.8,69.8,58.37,54.5,0,0,0,0,21.9,2.3,350,1021.3,9.9,100,44,0.2,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T21:00:00Z,74.9,74.9,47.39,53.6,0,0,0,0,15,5.8,15,1020.1,9.9,95.3,274,1,3,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-12T22:00:00Z,77.7,77.7,41.83,52.7,0,0,0,0,16.1,8,359,1019.5,9.9,69.1,229,0.8,2,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-12T23:00:00Z,76.9,76.9,41.62,51.8,0,0,0,0,16.1,5.3,257,1019.2,9.9,92.8,435,1.6,4,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-13T00:00:00Z,74.3,74.3,49.99,54.4,0,0,0,0,20.8,14.9,145,1018.5,9.9,50.5,279,1,3,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T01:00:00Z,71.5,71.5,58.68,56.3,0,0,0,0,13.9,9.1,150,1018.5,9.9,1,49,0.2,0,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-13T02:00:00Z,69.7,69.7,60.33,55.4,0,0,0,0,11.4,6.2,169,1019.1,9.9,0.9,5,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T03:00:00Z,68.8,68.8,62.18,55.4,0,0,0,0,10.3,0,0,1019.4,9.9,0.8,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T04:00:00Z,67.9,67.9,64.22,55.4,0,0,0,0,9.2,3.7,273,1020.2,9.9,69.1,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-13T05:00:00Z,65.3,65.3,79.91,58.9,0,0,0,0,9.2,0.1,2,1020.6,9.9,95.3,0,0,0,10,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-13T06:00:00Z,66.1,66.1,75.35,58.1,0,0,0,0,9.2,5.8,35,1020.6,9.9,50.5,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-13T07:00:00Z,65.3,65.3,70.31,55.4,0,0,0,0,9.2,4.6,24,1020.3,9.9,68.9,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-13T08:00:00Z,65.2,65.2,68,54.4,0,0,0,0,8.1,0,0,1020.2,9.9,88.2,0,0,0,10,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-13T09:00:00Z,62.5,62.5,88.02,58.9,0,0,0,0,8.1,0,1,1020,9.9,0.1,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T10:00:00Z,60.7,60.7,93.73,58.9,0,0,0,0,9.2,4.6,330,1020,9.9,0.2,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T11:00:00Z,61.5,61.5,70.26,51.7,0,0,0,0,8.1,9.1,25,1019.6,9.9,0.2,0,0,0,3,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T12:00:00Z,61.6,61.6,65.52,49.9,0,0,0,0,8.1,9.7,30,1019.8,9.9,0.2,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-13T13:00:00Z,60.7,60.7,69.9,50.8,0,0,0,0,8.1,8.6,25,1020.1,9.9,23.2,0,0,0,3,Partially cloudy,partly-cloudy-night,obs
Sedona,Arizona,West,2023-09-13T14:00:00Z,62.5,62.5,67.96,51.7,0,0,0,0,5.8,9.2,29,1020.3,9.9,26.4,16,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T15:00:00Z,67.1,67.1,57.99,51.8,0,0,0,0,5.8,1.8,182,1020.4,9.9,23.2,23,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T16:00:00Z,71.5,71.5,53.15,53.6,0,0,0,0,6.9,4.7,359,1020.8,9.9,0,306,1.1,3,10,Clear,clear-day,obs
Sedona,Arizona,West,2023-09-13T17:00:00Z,74.1,74.1,51.99,55.3,0,0,0,0,9.2,2.3,276,1020.9,9.9,26.9,585,2.1,6,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T18:00:00Z,76.9,76.9,51.85,57.9,0,0,0,0,11.4,9.6,160,1020.4,9.9,93.1,773,2.8,8,30,Overcast,cloudy,obs
Sedona,Arizona,West,2023-09-13T19:00:00Z,79.6,79.6,49.22,58.9,0,0,0,0,16.1,8.6,141,1019.7,9.9,68.5,801,2.9,8,30,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T20:00:00Z,76.1,76.1,53.68,58.1,0,0,0,0,23,8.2,189,1019.2,9.9,50.4,555,2,6,30,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T21:00:00Z,76.8,76.8,50.64,57.1,0,0,0,0,30.3,5.4,146,1018.4,9.9,46.8,274,1,3,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T22:00:00Z,76.9,76.9,45.7,54.4,0,0,0,0,24.3,7.1,188,1017.9,9.9,49.6,579,2.1,6,3,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-13T23:00:00Z,74.3,74.3,58.64,58.9,0,0,0,0,25.3,3.8,229,1017.4,9.9,27.1,175,0.6,2,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-14T00:00:00Z,73.3,73.3,56.82,57.1,0,0,0,0,11.4,0.1,357,1017.9,9.9,50.4,97,0.3,1,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-14T01:00:00Z,71.5,71.5,64.64,58.9,0,0,0,0,10.3,6.3,341,1017.7,9.9,70.2,25,0.1,0,10,Partially cloudy,partly-cloudy-day,obs
Sedona,Arizona,West,2023-09-14T02:00:00Z,66,66,69.13,55.6,0.012,100,0,0,9.2,3.7,211,1017.9,8.5,99.7,5,0,0,10,"Rain, Overcast",rain,obs
Sedona,Arizona,West,2023-09-14T03:00:00Z,62.5,62.5,82.17,57,0.01,100,0,0,9.2,4.6,272,1019.6,9.9,69.6,0,0,0,10,"Rain, Partially cloudy",rain,obs
Sedona,Arizona,West,2023-09-14T04:00:00Z,63.5,63.5,79.51,57,0,0,0,0,9.2,6,297,1019.9,9.9,0.4,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-14T05:00:00Z,62.5,62.5,85.34,58.1,0,0,0,0,8.1,0,0,1019.9,9.9,0.3,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-14T06:00:00Z,62.5,62.5,79.68,56.2,0,0,0,0,8.1,4.5,24,1019.6,9.9,0.1,0,0,0,10,Clear,clear-night,obs
Sedona,Arizona,West,2023-09-14T07:00:00Z,64.3,64.3,72.64,55.3,0,0,0,0,6.9,7.8,55,1019.2,9.9,0.2,0,0,0,10,Clear,clear-night,obs
